"Building","Floor","Suite","Room","Space","Pct","Area","Stations","Category","Description","Room Use (S)","CPEC Code","Department","Program","System (S/C/R)","Cost Codes","PI/Manager","Occupants","Utilization","Home Page"
"Warren Lecture Hall","Second Floor","","(J)2203","","100%","50","","J - Custodial Support","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53840"
"Warren Lecture Hall","Second Floor","","(M)2700","","100%","58","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53841"
"Warren Lecture Hall","Second Floor","","(MS)2282A","","100%","179","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70833"
"Warren Lecture Hall","Second Floor","","(TM)2287","","100%","243","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53842"
"Warren Lecture Hall","Second Floor","","(TW)2288","","100%","299","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53843"
"Warren Lecture Hall","Second Floor","","2168","2168","100%","253","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Music","1.1.50.02 - Music","MUSIC (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36464"
"Warren Lecture Hall","Second Floor","","2204","2204","100%","868","75","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36465"
"Warren Lecture Hall","Second Floor","","2205","2205","100%","953","70","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36466"
"Warren Lecture Hall","Second Floor","","2206","2206","100%","565","40","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36467"
"Warren Lecture Hall","Second Floor","","2207","2207","100%","739","50","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36468"
"Warren Lecture Hall","Second Floor","","2208","2208","100%","560","40","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36469"
"Warren Lecture Hall","Second Floor","","2209","2209","100%","640","40","A - Assignable Area","","110 - Classroom (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36470"
"Warren Lecture Hall","Second Floor","","2210","2210","100%","56","0","A - Assignable Area","","125 - Classroom Service (S)","1 - Classroom Facilities","General Academic Class and Seminar Rooms","1.1.60.10 - General Classrooms","GEN ACAD (S, CL:1, RL:A)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36471"
"Warren Lecture Hall","Second Floor","","2211","2211","100%","1241","34","A - Assignable Area","","261 - Special Class Laboratory (S)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36472"
"Warren Lecture Hall","Second Floor","","2212","2212","100%","580","20","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36473"
"Warren Lecture Hall","Second Floor","","2213A","2213A","100%","909","30","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36474"
"Warren Lecture Hall","Second Floor","","2213B","2213B","100%","615","20","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75065"
"Warren Lecture Hall","Second Floor","","2214","2214","100%","588","12","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36475"
"Warren Lecture Hall","Second Floor","","2215","2215","100%","1247","30","A - Assignable Area","","261 - Special Class Laboratory (S)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36476"
"Warren Lecture Hall","Second Floor","","2216","2216","100%","675","12","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","CHEN, SHAOCHEN","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36477"
"Warren Lecture Hall","Second Floor","","2217A","2217A","100%","568","10","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36478"
"Warren Lecture Hall","Second Floor","","2217B","2217B","100%","661","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36479"
"Warren Lecture Hall","Second Floor","","2217C","2217C","100%","576","10","A - Assignable Area","","270 - Open Lab - Restricted (N)","2 - Class Laboratories","Electrical and Computer Engineering","1.1.14.10 - Electrical Engineering","ELCT CMTR EN (S, CL:5, RL:D)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36480"
"Warren Lecture Hall","Second Floor","","2220","2220","100%","104","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Music","1.1.50.02 - Music","MUSIC (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=36481"
